2020-04-08 17:17:13, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.3e-06, 	72.578, 	2.307692%, 	0.400000%, 	1.907692%
2020-04-08 17:53:13, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:53:28, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:53:43, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:53:58, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:54:13, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:54:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:54:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:54:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:55:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:55:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:55:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:55:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:56:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:56:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:56:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:56:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:57:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:57:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:57:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:57:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:58:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:58:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:58:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:58:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:59:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	368.793, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:59:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	4.506, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:59:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.31e-06, 	4.506, 	1.526718%, 	0.400000%, 	1.126718%
2020-04-08 17:59:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.33e-06, 	10030.991, 	0.000000%, 	0.400000%, 	-0.400000%
2020-04-08 20:29:19, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	4033.417, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-08 20:29:34, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.33e-06, 	25892.977, 	0.000000%, 	0.400000%, 	-0.400000%
2020-04-08 21:03:54, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	4033.417, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-08 21:04:09, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	4033.417, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-08 21:04:24, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.33e-06, 	27589.782, 	0.000000%, 	0.400000%, 	-0.400000%
2020-04-08 21:33:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	4033.417, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-08 21:33:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.33e-06, 	21591.973, 	0.000000%, 	0.400000%, 	-0.400000%
2020-04-08 22:38:23, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	28837.122, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-08 22:38:38, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	31.226, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-08 22:38:53, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.33e-06, 	44713.681, 	0.000000%, 	0.400000%, 	-0.400000%
2020-04-09 07:16:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:16:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:16:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:17:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:17:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:17:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:17:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:18:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:18:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:18:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:18:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:19:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:19:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:19:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:19:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:20:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:20:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:20:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:20:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:21:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:21:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:21:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:21:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:22:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:22:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:22:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:22:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:23:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:23:29, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:23:44, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:23:59, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	2122.147, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 07:24:14, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.35e-06, 	49037.205, 	-1.481481%, 	0.400000%, 	-1.881481%
2020-04-09 12:09:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:09:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:10:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:10:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:10:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:10:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:11:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:11:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:11:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:11:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:12:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:12:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:12:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:12:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:13:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:13:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:13:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:13:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:14:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:14:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:14:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:14:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:15:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:15:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:15:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:15:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:16:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:16:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:16:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:16:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:17:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:17:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:17:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:17:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:18:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:18:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:18:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:18:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:19:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:19:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:19:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:19:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:20:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:20:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:20:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:20:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:21:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	18176.539, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:21:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:21:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	32611.975, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:21:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:22:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	28848.34, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:22:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	32409.49, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:22:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:22:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	35642.172, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:23:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:23:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:23:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:23:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:24:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	14537.07, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:24:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:24:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:24:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	32119.041, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:25:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:25:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:25:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:25:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:26:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:26:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:26:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:26:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:27:11, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:27:26, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:27:41, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
2020-04-09 12:27:56, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.32e-06, 	212.216, 	0.757576%, 	0.400000%, 	0.357576%
